order_id,customer_id,product_id,quantity,order_date,status
680,4175,355,1,2025-12-07,Pending
681,2781,290,2,2025-12-27,Pending
682,2211,36,1,2025-11-14,Cancelled
683,2554,458,5,2025-10-17,Pending
684,3851,391,4,2025-04-15,Completed
685,4537,4,4,2025-04-02,Pending
686,1716,285,5,2025-02-04,Completed
687,2980,180,5,2025-07-18,Cancelled
688,531,394,4,2025-11-14,Cancelled
689,1316,474,3,2025-03-18,Completed
690,1871,322,3,2025-12-25,Shipped
691,2620,363,4,2025-08-26,Cancelled
692,639,490,5,2025-12-24,Completed
693,170,375,4,2026-01-17,Cancelled
694,1059,208,2,2025-11-21,Completed
695,4110,23,4,2025-05-31,Cancelled
696,3423,112,3,2025-03-28,Shipped
697,4561,128,5,2025-05-21,Shipped
698,1616,275,4,2025-04-25,Pending
699,4972,85,5,2025-11-07,Cancelled
700,3210,315,2,2025-06-05,Cancelled
701,2793,158,4,2025-09-13,Pending
702,2936,470,3,2025-10-16,Pending
703,3004,446,1,2026-01-18,Pending
704,1467,191,5,2025-07-23,Shipped
705,2415,36,4,2025-12-20,Pending
706,1676,463,2,2025-04-01,Cancelled
707,83,478,1,2025-06-29,Completed
708,2775,478,1,2025-04-24,Completed
709,298,352,4,2025-09-11,Completed
710,1280,1,1,2025-08-13,Cancelled
711,2555,11,1,2025-03-19,Completed
712,1172,4,4,2025-09-17,Pending
713,224,370,5,2025-09-08,Pending
714,4593,259,5,2025-08-31,Completed
715,3414,95,2,2025-12-16,Pending
716,4238,415,2,2025-08-10,Completed
717,4444,136,4,2025-05-04,Cancelled
718,1067,105,1,2025-07-23,Completed
719,1045,183,4,2025-10-28,Completed
720,569,178,1,2025-10-12,Pending
721,1878,145,2,2025-09-01,Completed
722,3232,264,4,2025-05-03,Completed
723,526,381,3,2026-01-28,Pending
724,3808,286,4,2025-06-01,Cancelled
725,4570,39,2,2025-05-25,Completed
726,4894,369,5,2025-12-21,Completed
727,2177,263,2,2025-12-15,Pending
728,1288,55,5,2025-09-27,Completed
729,1541,65,1,2025-09-28,Cancelled
730,2139,339,5,2025-08-25,Shipped
731,4605,237,2,2025-07-12,Completed
732,3575,222,2,2026-01-28,Cancelled
733,4885,260,3,2025-03-12,Pending
734,235,92,1,2025-12-20,Completed
735,3007,419,1,2025-05-23,Pending
736,3132,133,4,2025-10-10,Pending
737,867,230,1,2025-12-21,Shipped
738,1841,396,3,2025-07-22,Completed
739,4453,274,5,2025-04-29,Completed
740,365,104,3,2025-09-19,Completed
741,2047,210,4,2025-12-04,Shipped
742,4007,344,1,2025-11-21,Pending
743,130,193,1,2026-01-20,Shipped
744,4439,82,3,2025-11-28,Completed
745,4518,462,5,2025-03-27,Pending
746,4981,297,5,2025-05-01,Cancelled
747,1488,310,5,2026-01-18,Pending
748,1270,352,4,2025-08-30,Completed
749,2767,176,2,2025-05-12,Completed
750,4019,344,4,2025-02-06,Shipped
751,2253,459,5,2025-11-04,Pending
752,1329,8,5,2025-02-07,Shipped
753,4764,448,4,2026-01-18,Cancelled
754,1137,479,4,2025-03-17,Cancelled
755,570,395,3,2025-11-07,Cancelled
756,563,312,5,2025-07-16,Pending
757,2409,309,4,2025-02-26,Cancelled
758,2071,320,1,2025-06-07,Completed
759,1142,88,1,2025-09-26,Completed
760,1697,252,3,2025-06-08,Completed
761,3873,457,1,2025-02-06,Pending
762,946,16,4,2025-07-19,Completed
763,2402,166,2,2025-08-18,Pending
764,1632,214,2,2025-09-04,Completed
765,1372,288,4,2025-07-25,Cancelled
766,520,75,3,2025-07-24,Shipped
767,634,470,3,2025-07-17,Completed
768,3700,73,3,2026-01-11,Completed
769,677,387,4,2025-08-19,Cancelled
770,1904,248,4,2025-10-23,Cancelled
771,2558,16,4,2025-02-19,Cancelled
772,1691,229,2,2025-07-15,Pending
773,1467,121,1,2025-09-13,Cancelled
774,4924,226,1,2025-10-05,Completed
775,1099,303,4,2025-06-05,Cancelled
776,100,64,2,2025-11-08,Pending
777,4271,141,2,2025-07-20,Cancelled
778,3660,157,4,2025-06-14,Pending
779,2576,64,3,2025-09-12,Pending
780,4063,207,5,2025-03-27,Shipped
781,1665,306,5,2025-03-09,Cancelled
782,1385,477,1,2025-07-28,Completed
783,2046,283,5,2025-03-19,Pending
784,2681,300,4,2025-04-04,Completed
785,2249,273,1,2026-01-19,Cancelled
786,1437,86,3,2025-08-12,Pending
787,4573,477,5,2025-06-30,Shipped
788,625,152,5,2025-10-13,Cancelled
789,3388,392,3,2025-11-19,Pending
790,2049,246,1,2025-03-26,Completed
791,382,325,2,2025-02-17,Cancelled
792,246,168,5,2025-08-11,Pending
793,4434,44,4,2026-01-28,Cancelled
794,718,379,3,2025-08-17,Pending
795,3208,479,3,2025-05-23,Pending
796,2340,306,4,2025-02-18,Completed
797,4308,397,4,2025-12-28,Cancelled
798,4603,139,4,2025-09-07,Shipped
799,160,213,3,2025-07-17,Pending
800,1823,298,3,2025-03-24,Completed
801,111,398,2,2025-10-19,Pending
802,1963,460,4,2025-12-18,Shipped
803,564,382,5,2025-03-24,Completed
804,1665,449,1,2025-02-08,Cancelled
805,2524,495,5,2025-06-16,Pending
806,1050,231,3,2025-06-15,Pending
807,1398,176,5,2025-05-09,Cancelled
808,1473,289,3,2025-10-15,Cancelled
809,3937,94,4,2025-10-05,Cancelled
810,4614,205,1,2025-11-13,Cancelled
811,4485,272,2,2025-02-25,Pending
812,4089,358,5,2025-07-08,Pending
813,3666,135,4,2025-12-26,Shipped
814,3322,194,5,2025-06-29,Cancelled
815,748,25,2,2025-09-16,Completed
816,3669,121,2,2025-06-26,Completed
817,2009,490,1,2025-09-10,Shipped
818,2442,272,1,2025-11-21,Cancelled
819,1693,77,2,2025-04-15,Completed
820,559,120,1,2025-03-21,Shipped
821,4523,6,5,2026-01-14,Completed
822,4854,400,5,2025-04-24,Shipped
823,1793,56,5,2025-07-12,Completed
824,3956,333,4,2025-05-18,Pending
825,4509,489,2,2025-02-07,Pending
826,1355,169,5,2025-07-06,Shipped
827,4999,225,2,2025-09-14,Cancelled
828,1454,172,1,2026-01-24,Cancelled
829,3551,203,4,2025-10-12,Cancelled
830,1091,350,4,2025-09-14,Pending
831,3903,449,4,2025-08-15,Completed
832,976,184,2,2025-02-22,Pending
833,5000,9,3,2025-12-11,Pending
834,2238,210,1,2025-04-11,Completed
835,787,287,1,2025-08-13,Cancelled
836,432,91,2,2025-06-19,Shipped
837,2747,402,5,2025-09-30,Pending
838,563,54,2,2025-06-04,Completed
839,3897,255,4,2026-01-29,Shipped
840,339,292,4,2025-02-18,Pending
841,1904,152,3,2025-08-05,Completed
842,4920,422,4,2025-05-05,Shipped
843,694,462,1,2025-12-12,Pending
844,2766,420,3,2025-02-26,Cancelled
845,3889,144,3,2025-08-21,Pending
846,1012,272,3,2025-12-23,Cancelled
847,1919,193,4,2025-02-04,Pending
848,313,212,5,2026-01-21,Pending
849,316,491,5,2025-12-28,Shipped
850,4483,484,3,2025-12-07,Pending
851,925,401,5,2025-09-18,Pending
852,1452,130,1,2025-10-27,Cancelled
853,363,129,5,2025-12-25,Completed
854,1773,138,5,2025-05-30,Pending
855,1433,194,2,2025-10-20,Shipped
856,3468,42,3,2025-06-22,Cancelled
857,72,456,1,2025-08-25,Completed
858,3694,236,2,2025-05-28,Pending
859,3229,148,5,2025-02-09,Completed
860,327,34,4,2025-09-05,Completed
861,2204,361,5,2025-07-13,Completed
862,1275,385,1,2025-10-10,Completed
863,907,212,1,2025-09-18,Shipped
864,3499,212,3,2025-08-16,Completed
865,717,109,3,2025-08-06,Pending
866,2809,463,5,2025-04-11,Pending
867,1832,212,1,2026-01-20,Shipped
868,3829,463,5,2025-08-16,Completed
869,1464,2,3,2025-07-09,Shipped
870,2806,296,3,2025-07-02,Pending
871,1160,141,5,2025-06-05,Completed
872,2918,143,3,2025-04-07,Shipped
873,1194,365,1,2025-09-17,Shipped
874,3568,285,5,2025-07-08,Shipped
875,66,429,4,2026-01-23,Pending
876,3829,93,4,2026-01-22,Completed
877,3808,56,3,2025-08-24,Cancelled
878,3526,437,4,2025-03-22,Completed
879,1591,467,3,2025-07-04,Completed
880,28,307,1,2025-11-19,Cancelled
881,289,227,5,2025-08-29,Pending
882,2258,272,2,2025-04-25,Shipped
883,2624,75,5,2025-02-12,Pending
884,254,433,2,2025-04-25,Cancelled
885,4172,390,1,2025-08-25,Cancelled
886,2123,157,5,2025-10-05,Cancelled
887,2000,53,2,2025-08-07,Cancelled
888,4448,74,2,2025-06-19,Shipped
889,3095,330,4,2025-09-28,Shipped
890,4894,164,5,2026-01-01,Pending
891,1691,379,4,2025-09-04,Completed
892,2247,400,2,2026-01-01,Cancelled
893,679,218,3,2025-07-24,Shipped
894,4020,420,2,2025-05-20,Shipped
895,284,36,2,2025-09-26,Shipped
896,3651,317,4,2025-07-02,Pending
897,3296,226,5,2025-04-06,Cancelled
898,1913,464,3,2025-12-11,Shipped
899,3711,411,3,2025-08-23,Pending
900,3720,145,5,2025-02-23,Completed
901,3370,167,5,2025-12-21,Completed
902,968,410,3,2026-01-30,Completed
903,2747,401,5,2025-04-30,Completed
904,3109,359,3,2026-02-03,Completed
905,348,98,5,2025-09-06,Completed
906,3128,295,1,2025-03-11,Shipped
907,462,101,5,2025-03-09,Cancelled
908,1889,234,2,2025-04-09,Completed
909,292,12,2,2026-01-14,Completed
910,1210,471,3,2025-06-26,Cancelled
911,2084,241,5,2025-02-16,Shipped
912,2083,411,4,2025-04-09,Cancelled
913,2987,329,4,2025-03-21,Shipped
914,1854,344,4,2026-01-21,Pending
915,1635,468,5,2025-06-05,Pending
916,2523,360,1,2025-08-19,Completed
917,1964,69,2,2025-03-18,Cancelled
918,3737,387,3,2025-11-24,Pending
919,3611,38,1,2025-03-14,Completed
920,1820,390,2,2025-04-02,Pending
921,4003,436,5,2025-04-28,Completed
922,3508,269,5,2026-01-30,Shipped
923,2301,329,1,2025-02-25,Pending
924,4010,252,1,2026-01-15,Completed
925,4369,389,1,2025-03-01,Cancelled
926,4060,218,1,2025-10-06,Shipped
927,3487,88,3,2025-09-25,Completed
928,759,329,1,2025-05-22,Shipped
929,3755,358,1,2025-10-30,Pending
930,2776,18,4,2025-08-09,Completed
931,634,226,4,2025-11-13,Pending
932,1771,37,2,2025-04-19,Shipped
933,4470,34,2,2025-10-02,Cancelled
934,2906,271,3,2025-09-03,Pending
935,2073,456,3,2025-09-04,Completed
936,2174,124,5,2025-06-29,Cancelled
937,3590,488,2,2025-04-07,Cancelled
938,2142,108,1,2025-08-04,Shipped
939,4224,410,5,2025-08-11,Completed
940,1326,174,3,2026-01-16,Pending
941,590,282,1,2025-03-13,Pending
942,3572,70,4,2025-05-19,Completed
943,3420,351,4,2026-02-03,Cancelled
944,4795,309,4,2025-11-16,Pending
945,3239,302,1,2025-07-16,Cancelled
946,2249,171,4,2025-02-04,Shipped
947,508,221,3,2025-08-26,Cancelled
948,879,3,4,2025-04-12,Cancelled
949,4883,212,3,2025-06-19,Completed
950,4750,150,2,2025-11-08,Shipped
951,1273,109,4,2025-04-29,Cancelled
952,977,463,5,2025-05-13,Shipped
953,2997,424,4,2025-09-28,Completed
954,1606,476,4,2025-06-10,Completed
955,1330,262,3,2025-08-29,Cancelled
956,4795,495,4,2025-05-21,Pending
957,1408,27,5,2025-09-14,Completed
958,3082,411,4,2025-04-03,Cancelled
959,3630,35,2,2025-04-29,Shipped
960,3550,385,4,2026-01-13,Shipped
961,1163,118,2,2025-08-28,Shipped
962,352,439,2,2025-10-06,Shipped
963,904,133,3,2025-11-23,Shipped
964,4462,458,4,2025-06-18,Pending
965,1394,393,3,2025-12-28,Shipped
966,3869,226,3,2025-04-17,Shipped
967,845,26,5,2025-11-08,Completed
968,412,117,2,2025-05-05,Pending
969,2610,18,3,2025-11-20,Pending
970,506,138,5,2025-12-20,Shipped
971,3506,83,2,2025-04-07,Pending
972,3143,315,4,2025-04-07,Completed
973,850,173,3,2025-03-31,Cancelled
974,4114,368,4,2025-10-05,Completed
975,3120,442,1,2026-01-13,Cancelled
976,93,395,3,2025-08-03,Completed
977,3899,499,1,2025-12-18,Completed
978,4116,437,1,2025-06-10,Cancelled
979,1711,440,4,2025-06-16,Pending
980,3598,154,4,2025-05-23,Completed
981,1995,395,3,2025-12-01,Completed
982,4253,142,3,2025-07-06,Completed
983,3042,476,4,2026-02-02,Shipped
984,793,403,4,2025-06-05,Pending
985,4252,270,4,2025-12-06,Pending
986,3712,295,3,2025-11-09,Shipped
987,230,277,5,2025-09-08,Completed
988,3367,74,2,2025-07-07,Shipped
989,3556,12,3,2025-11-27,Completed
990,1221,169,2,2025-03-04,Shipped
991,2883,306,5,2025-08-29,Pending
992,2312,178,2,2026-01-23,Shipped
993,1917,116,5,2025-08-10,Pending
994,1501,84,1,2025-03-05,Completed
995,554,252,1,2025-05-30,Completed
996,3356,329,2,2025-11-06,Pending
997,199,246,5,2025-12-12,Cancelled
998,3068,210,2,2025-04-21,Pending
999,3056,390,1,2025-08-05,Cancelled
1000,2132,441,5,2025-07-15,Pending
1001,2894,226,2,2025-12-03,Cancelled
1002,2547,402,4,2025-07-06,Completed
1003,3069,104,4,2025-08-31,Pending
1004,971,5,3,2025-09-15,Completed
1005,1745,298,1,2025-10-26,Pending
1006,3057,439,2,2025-04-01,Pending
1007,648,67,1,2025-05-21,Pending
1008,4945,214,3,2025-09-25,Shipped
1009,2127,258,2,2025-03-08,Completed
1010,3288,444,1,2026-01-06,Shipped
1011,3991,317,2,2025-10-20,Shipped
1012,4752,204,4,2025-09-14,Completed
1013,2062,279,1,2025-12-04,Shipped
1014,1606,110,1,2025-09-17,Cancelled
1015,456,315,4,2025-08-18,Cancelled
1016,3139,64,2,2025-07-30,Pending
1017,3984,79,4,2025-06-01,Completed
1018,2499,344,1,2025-09-28,Completed
1019,1297,362,2,2025-08-09,Shipped
1020,637,139,2,2025-06-16,Shipped
1021,4431,298,5,2025-03-15,Cancelled
1022,126,461,1,2026-01-03,Shipped
1023,3200,84,4,2025-06-06,Cancelled
1024,316,22,5,2025-02-13,Pending
1025,825,71,5,2025-12-10,Shipped
1026,1425,271,1,2025-04-09,Shipped
1027,3688,50,1,2025-11-08,Pending
1028,4056,61,5,2025-03-24,Cancelled
1029,1153,141,4,2025-05-19,Completed
1030,1478,445,1,2026-01-16,Shipped
1031,2142,112,2,2025-02-09,Shipped
1032,3843,387,5,2025-06-02,Shipped
1033,3962,221,1,2025-08-16,Shipped
1034,925,81,4,2025-05-29,Pending
1035,2414,370,2,2025-04-28,Shipped
1036,2519,138,3,2025-07-06,Pending
1037,3325,5,2,2025-07-27,Completed
1038,3617,74,4,2025-12-18,Completed
1039,1251,152,1,2025-12-20,Completed
1040,2934,471,2,2025-04-09,Shipped
1041,3219,215,1,2025-06-23,Pending
1042,3292,331,1,2025-10-11,Cancelled
1043,2704,126,1,2025-08-06,Completed
1044,1414,99,3,2025-08-08,Shipped
1045,3637,500,2,2025-11-05,Pending
1046,4162,31,1,2025-03-24,Shipped
1047,1065,157,4,2025-03-06,Cancelled
1048,3506,491,3,2025-09-18,Cancelled
1049,3428,273,5,2025-07-27,Shipped
1050,371,210,1,2025-02-16,Pending
1051,1156,142,5,2025-06-02,Completed
1052,4226,470,2,2025-04-03,Completed
1053,2298,175,4,2025-04-08,Shipped
1054,1257,120,5,2025-07-17,Pending
1055,2774,426,4,2025-10-08,Shipped
1056,3761,245,2,2025-08-28,Shipped
1057,2093,232,4,2025-06-26,Shipped
1058,760,182,2,2025-10-21,Completed
1059,3484,489,2,2025-11-19,Completed
1060,7,39,2,2025-02-11,Pending
1061,1361,415,3,2025-05-19,Pending
1062,3605,23,3,2025-11-21,Shipped
1063,103,326,3,2025-12-07,Shipped
1064,4276,130,5,2025-07-16,Completed
1065,2324,56,2,2025-07-21,Shipped
1066,603,1,1,2025-03-09,Shipped
1067,1135,347,5,2025-07-29,Pending
1068,2501,272,5,2026-02-01,Cancelled
1069,1690,177,3,2025-05-08,Shipped
1070,2404,108,1,2025-06-12,Cancelled
1071,1581,3,3,2025-09-19,Pending
1072,1183,317,3,2025-04-18,Shipped
1073,3541,356,5,2025-06-14,Shipped
1074,1249,261,4,2025-03-04,Cancelled
1075,2191,82,3,2025-04-30,Pending
1076,3248,128,2,2025-09-21,Pending
1077,1021,214,2,2025-06-27,Cancelled
1078,742,363,4,2025-08-13,Pending
1079,587,430,1,2025-12-20,Shipped
1080,1130,146,5,2025-03-03,Completed
1081,905,495,1,2025-03-16,Shipped
1082,2353,449,5,2025-11-18,Pending
1083,4352,112,2,2026-02-03,Shipped
1084,3686,176,3,2025-03-10,Completed
1085,606,5,3,2025-07-28,Shipped
1086,2904,185,2,2025-05-23,Pending
1087,3232,458,1,2025-06-12,Pending
1088,4802,423,1,2025-07-14,Completed
1089,412,140,1,2025-02-17,Shipped
1090,130,363,3,2025-12-20,Completed
1091,2693,101,4,2026-01-18,Pending
1092,3699,422,4,2025-09-12,Pending
1093,902,201,2,2025-07-05,Pending
1094,4020,222,5,2025-10-09,Shipped
1095,1039,376,1,2025-11-25,Pending
1096,4648,296,2,2025-05-25,Pending
1097,1280,30,5,2025-09-11,Completed
1098,3265,253,1,2025-07-23,Pending
1099,2524,329,4,2025-05-26,Completed
1100,2260,440,5,2025-05-17,Pending
1101,3009,419,4,2025-12-18,Cancelled
1102,257,153,4,2025-09-08,Cancelled
1103,3211,321,2,2025-05-09,Completed
1104,2701,4,4,2025-09-27,Pending
1105,2256,494,2,2025-05-02,Pending
1106,4034,315,1,2025-06-23,Shipped
1107,1582,410,2,2025-06-06,Cancelled
1108,4969,330,4,2025-04-10,Completed
1109,1151,446,2,2026-01-02,Shipped
1110,3395,196,3,2025-07-21,Cancelled
1111,981,372,3,2025-09-29,Completed
1112,1269,468,2,2025-04-05,Cancelled
1113,3967,265,3,2025-04-13,Completed
1114,4144,362,2,2025-12-17,Cancelled
1115,3519,350,1,2025-03-18,Shipped
1116,970,417,4,2025-10-21,Completed
1117,3205,489,5,2025-12-18,Shipped
1118,1157,243,4,2025-02-08,Completed
1119,686,431,3,2025-08-11,Pending
1120,3035,34,4,2025-11-01,Cancelled
1121,1579,232,3,2025-09-21,Shipped
1122,2826,258,3,2025-06-29,Cancelled
1123,4944,391,3,2025-06-07,Cancelled
1124,2153,315,1,2025-05-20,Completed
1125,4780,338,1,2025-03-07,Cancelled
1126,1363,126,1,2025-07-04,Shipped
1127,2081,61,4,2026-01-28,Completed
1128,4783,16,3,2025-03-17,Pending
1129,1954,375,5,2026-01-29,Pending
1130,334,448,2,2025-04-12,Shipped
1131,914,367,2,2025-02-13,Cancelled
1132,4116,304,4,2025-10-06,Pending
1133,3621,404,5,2025-11-07,Pending
1134,2749,377,4,2026-01-15,Shipped
1135,565,498,3,2025-06-08,Pending
1136,1693,8,3,2025-05-14,Cancelled
1137,1498,492,4,2025-10-29,Cancelled
1138,1328,30,3,2025-04-09,Shipped
1139,1662,217,2,2025-04-08,Completed
1140,771,166,1,2025-09-29,Completed
1141,803,360,1,2025-03-06,Shipped
1142,762,431,3,2026-01-17,Pending
1143,883,69,2,2025-07-27,Completed
1144,95,105,1,2025-10-21,Completed
1145,1863,273,3,2025-06-20,Shipped
1146,3691,411,5,2025-05-21,Shipped
1147,4081,96,4,2025-06-19,Pending
1148,3582,265,2,2025-11-09,Cancelled
1149,3911,392,5,2025-11-04,Completed
1150,3232,421,5,2025-07-19,Shipped
1151,4503,49,1,2025-03-29,Cancelled
1152,2081,355,4,2025-05-31,Cancelled
1153,3792,470,5,2025-03-06,Shipped
1154,2166,108,1,2025-03-19,Completed
1155,3563,98,2,2025-08-11,Pending
1156,700,310,2,2025-09-18,Shipped
1157,1635,101,2,2025-08-06,Cancelled
1158,4999,416,1,2025-04-19,Pending
1159,2956,132,5,2025-10-04,Shipped
1160,3792,462,4,2025-08-07,Pending
1161,3572,156,3,2025-07-11,Shipped
1162,4171,336,3,2025-07-14,Pending
1163,2697,475,1,2025-03-07,Cancelled
1164,4658,375,2,2025-02-12,Shipped
1165,2740,112,3,2025-12-03,Completed
1166,2296,163,4,2026-01-11,Shipped
1167,2287,182,3,2025-03-24,Shipped
1168,3190,161,2,2025-11-25,Completed
1169,4639,149,4,2025-10-28,Pending
1170,930,25,4,2025-08-18,Shipped
1171,4401,497,1,2025-02-28,Pending
1172,3501,320,1,2025-05-12,Completed
1173,3347,62,4,2025-06-12,Completed
1174,1530,135,2,2025-12-03,Shipped
1175,391,283,1,2025-06-09,Pending
1176,3679,211,2,2025-02-08,Cancelled
1177,2056,452,1,2025-04-19,Completed
1178,1565,322,1,2025-07-15,Pending
1179,1773,156,4,2025-06-01,Completed
1180,3131,57,1,2026-01-14,Completed
1181,433,8,1,2025-10-15,Pending
1182,4111,419,1,2025-04-26,Completed
1183,285,462,3,2025-05-16,Pending
1184,1953,281,5,2025-02-06,Cancelled
1185,1975,280,1,2026-01-28,Cancelled
1186,4107,311,2,2025-09-15,Pending
1187,3687,302,1,2025-04-23,Pending
1188,4393,284,2,2026-01-17,Shipped
1189,2082,496,2,2026-01-12,Cancelled
1190,2903,129,2,2025-07-20,Shipped
1191,1578,271,4,2025-08-03,Pending
1192,668,50,4,2025-11-02,Pending
1193,3741,271,4,2026-01-19,Cancelled
1194,2696,433,2,2026-01-24,Cancelled
1195,474,331,2,2025-04-01,Pending
1196,213,254,1,2025-03-15,Shipped
1197,2296,150,5,2025-12-29,Completed
1198,2527,65,1,2025-04-13,Completed
1199,3061,277,2,2025-05-16,Cancelled
1200,1853,391,3,2025-11-11,Completed
1201,4173,241,2,2026-01-17,Shipped
1202,976,167,2,2026-01-06,Completed
1203,2616,148,4,2026-01-22,Pending
1204,1258,341,1,2025-02-22,Shipped
1205,3266,263,5,2025-08-19,Shipped
1206,256,100,1,2025-10-30,Shipped
1207,4143,98,1,2025-11-06,Shipped
1208,3325,54,4,2025-11-21,Completed
1209,2389,241,4,2025-06-11,Pending
1210,406,368,5,2025-11-13,Shipped
1211,710,74,4,2025-07-31,Completed
1212,1388,26,3,2026-01-15,Cancelled
1213,181,164,1,2025-06-10,Cancelled
1214,4580,421,1,2025-03-22,Completed
1215,4427,181,1,2025-10-04,Shipped
1216,2499,59,3,2025-02-08,Cancelled
1217,1859,413,3,2025-11-14,Cancelled
1218,2351,398,2,2025-02-19,Completed
1219,592,478,2,2025-04-27,Shipped
1220,4523,293,3,2025-12-22,Cancelled
1221,4711,46,5,2025-02-28,Completed
1222,1546,61,5,2025-04-02,Completed
1223,118,187,4,2026-01-07,Cancelled
1224,2580,247,1,2025-08-28,Shipped
1225,1319,368,2,2025-09-20,Cancelled
1226,1619,246,2,2025-10-09,Completed
1227,498,302,4,2025-04-30,Shipped
1228,373,366,4,2025-07-30,Shipped
1229,3934,251,2,2025-09-16,Shipped
1230,4559,370,4,2025-10-14,Completed
1231,1165,278,3,2026-01-07,Shipped
1232,56,39,1,2025-10-17,Shipped
1233,2156,227,3,2025-12-10,Cancelled
1234,3972,220,1,2025-04-09,Pending
1235,4837,452,1,2025-04-03,Shipped
1236,3329,490,5,2025-03-11,Completed
1237,4492,179,4,2026-01-28,Pending
1238,551,154,5,2025-05-05,Pending
1239,4747,74,5,2025-08-06,Completed
1240,427,242,1,2025-07-06,Cancelled
1241,4805,14,1,2025-06-24,Pending
1242,3094,220,5,2026-01-26,Shipped
1243,210,251,5,2025-04-16,Completed
1244,1545,384,1,2025-03-14,Pending
1245,481,303,1,2025-02-21,Completed
1246,1792,46,4,2025-05-02,Shipped
1247,1166,496,5,2025-10-14,Shipped
1248,972,215,5,2025-07-01,Completed
1249,1261,486,4,2025-05-27,Cancelled
1250,2737,252,2,2025-12-20,Shipped
1251,576,207,1,2025-11-05,Cancelled
1252,719,258,1,2025-04-10,Completed
1253,4992,305,5,2025-09-23,Pending
1254,2887,473,2,2025-11-03,Shipped
1255,1783,161,4,2025-10-30,Completed
1256,145,81,4,2025-05-18,Shipped
1257,2193,455,4,2025-03-31,Completed
1258,1956,324,5,2025-12-10,Completed
1259,1833,440,1,2025-03-03,Cancelled
